t,x,y,z
1.0810810810810811,-8.349681046867637,-7.025607087348979,28.50600769768462
1.1011011011011012,-8.091530597228285,-6.833590522008987,28.135386605763347
1.1211211211211212,-7.851569698334187,-6.708631086702677,27.725852446179523
1.1411411411411412,-7.638661592038199,-6.650377567299837,27.29409027284866
1.1611611611611612,-7.459773370412606,-6.656332206903451,26.855717343302572
1.1811811811811812,-7.320049760200627,-6.722309160080721,26.42589720127162
1.2012012012012012,-7.222834952056721,-6.844360978479689,26.016508777949454
1.2212212212212212,-7.169799731513686,-7.016975655281791,25.63977012521517
1.2412412412412412,-7.162034531403412,-7.236037218038497,25.304609396955097
1.2612612612612613,-7.1987718527309905,-7.494253197903024,25.023510194923333
1.2812812812812813,-7.279363271220011,-7.787797580667196,24.802562212671294
1.3013013013013013,-7.400985583642955,-8.108592028228935,24.65190222372233
1.3213213213213213,-7.560361444027357,-8.448474501448727,24.578763457340497
1.3413413413413413,-7.753622853293138,-8.798541455896114,24.589035990618598
1.3613613613613613,-7.975122469338455,-9.14696434601427,24.687158920179648
1.3813813813813813,-8.219595351291243,-9.483807545085572,24.872757252916507
1.4014014014014013,-8.47793135264356,-9.79144197148819,25.14698862384071
1.4214214214214214,-8.740646859887963,-10.053897443476552,25.504667852130947
1.4414414414414414,-8.997365310325568,-10.256345465066213,25.93261941177281
1.4614614614614614,-9.237649806412595,-10.384387532820302,26.417932768677513
1.4814814814814814,-9.449681309501381,-10.426283036618111,26.937361499480634
1.5015015015015014,-9.622454603496442,-10.371623333301482,27.46999009974863
1.5215215215215214,-9.746372985115125,-10.222667406136802,27.98550308018582
1.5415415415415414,-9.811633681564869,-9.979884248670425,28.45519864638534
1.5615615615615615,-9.812802604659197,-9.656430339812195,28.852095244553226
1.5815815815815815,-9.749553508526846,-9.27236223029871,29.155498384960286
1.6016016016016015,-9.624659245102976,-8.849956561694732,29.35037035035531
1.6216216216216217,-9.443497412313642,-8.409419890258038,29.430434143830816
1.6416416416416417,-9.216237733320838,-7.976838663304803,29.395227664377167
1.6616616616616617,-8.954250769510042,-7.578903622841403,29.245721945525112
1.6816816816816818,-8.671575212080947,-7.228926610346352,28.999602289139755
1.7017017017017018,-8.38151947385952,-6.941114989171586,28.671047495878376
1.7217217217217218,-8.097817037493325,-6.722352584976263,28.27864060219388
1.7417417417417418,-7.832649790566056,-6.577892188281539,27.84021599493145
1.7617617617617618,-7.595890299646451,-6.505521167001284,27.375308917754847
1.7817817817817818,-7.396002608102014,-6.503628669648586,26.901214914173607
1.8018018018018018,-7.238307205138276,-6.567296086939431,26.433183362416088
1.8218218218218218,-7.12690800431969,-6.691859927867162,25.985518257626914
1.8418418418418419,-7.063742540485225,-6.871667153136405,25.57098856427859
1.8618618618618619,-7.0495532490443535,-7.101206191711408,25.201246907871948
1.8818818818818819,-7.083902207830819,-7.374768722900514,24.88697089118869
1.901901901901902,-7.1652076049665645,-7.686009607093623,24.63793778394988
1.921921921921922,-7.291236916879224,-8.02818932537402,24.463354878681102
1.941941941941942,-7.457633817094847,-8.391707489077488,24.369982309977026
1.961961961961962,-7.660355108203861,-8.767338944829358,24.364923651198602
1.981981981981982,-7.89552993233768,-9.145983836128554,24.45526763814312
2.002002002002002,-8.15427425360511,-9.511377660806989,24.63970033546889
2.022022022022022,-8.428426062339671,-9.848287809447854,24.918118008009174
2.042042042042042,-8.710525186327152,-10.142647644435163,25.290777782994507
2.062062062062062,-8.989265002612141,-10.377038664694883,25.740751948315232
2.0820820820820822,-9.253966889548222,-10.534589620315382,26.2539185216959
2.1021021021021022,-9.4943690014168,-10.599896002643565,26.817767010928037
2.1221221221221223,-9.696417230756774,-10.56771215345764,27.39978750643475
2.1421421421421423,-9.846747163539641,-10.430944838366004,27.97110736519699
2.1621621621621623,-9.93279983974738,-10.182767501424427,28.5043544515135
2.1821821821821823,-9.947156063180259,-9.83823922210164,28.9612142246347
2.2022022022022023,-9.889371654054711,-9.42091593062575,29.316287780425377
2.2222222222222223,-9.762242576560928,-8.956901747351324,29.5517222618982
2.2422422422422423,-9.571284612414315,-8.467874536707575,29.660859078967356
2.2622622622622623,-9.327257219850855,-7.986662810787827,29.639383583589808
2.2822822822822824,-9.042593066729133,-7.540883296966818,29.49033259008414
2.3023023023023024,-8.733008946041721,-7.147593119112956,29.232480196730624
2.3223223223223224,-8.413444047098984,-6.822046757625588,28.88200914994323
2.3423423423423424,-8.099486367505056,-6.573391703507606,28.45927630875124
2.3623623623623624,-7.804360290026598,-6.4056634652222195,27.984660885068248
2.3823823823823824,-7.539859195202615,-6.317351627984422,27.479916764728944
2.4024024024024024,-7.314592204115887,-6.305453417506601,26.963366813406044
2.4224224224224224,-7.1351712447668865,-6.3647571071379625,26.45197539107909
2.4424424424424425,-7.0055095845461945,-6.489724222288637,25.960616945040666
2.4624624624624625,-6.928120968244976,-6.674257696821945,25.50311291380627
2.4824824824824825,-6.903486848225742,-6.912595276052499,25.091485455414254
2.5025025025025025,-6.931327649591798,-7.19891471659529,24.73711730835089
2.5225225225225225,-7.009615322922519,-7.526692388563983,24.449920698641737
2.5425425425425425,-7.136457571663829,-7.88944593118392,24.239921990443317
2.5625625625625625,-7.309480180806763,-8.279811053267245,24.11677684242647
2.5825825825825826,-7.522819032825686,-8.686689196569183,24.087332019491942
2.6026026026026026,-7.7720550971927285,-9.100528049242117,24.159597345802315
2.6226226226226226,-8.050117333798973,-9.50706011213165,24.336733308785526
2.6426426426426426,-8.34771183456769,-9.888172785602293,24.617990613988432
2.6626626626626626,-8.656947829492369,-10.228321070725586,25.00450377718453
2.6826826826826826,-8.965893840517344,-10.50703859901013,25.48169886050939
2.7027027027027026,-9.262974802831122,-10.704293094522157,26.036387500323208
2.7227227227227226,-9.53586308980307,-10.801863237056633,26.653576980232323
2.7427427427427427,-9.766239390743891,-10.785023102270697,27.299408142397347
2.7627627627627627,-9.939910698345024,-10.64674007724681,27.940078485560875
2.7827827827827827,-10.046126487646548,-10.389196252785267,28.538841961708073
2.8028028028028027,-10.077123278759746,-10.025429436689585,29.060596026875473
2.8228228228228227,-10.027800436853965,-9.573932904533484,29.47320245647231
2.8428428428428427,-9.900236966403531,-9.064952179974235,29.754790224428227
2.8628628628628627,-9.6996816802149,-8.529200519901577,29.89070757530988
2.8828828828828827,-9.437823476779666,-7.999930711227949,29.87957422500172
2.9029029029029028,-9.130177419574727,-7.506623396424211,29.72979327125821
2.9229229229229228,-8.793901717740523,-7.072235036857618,29.457458024786725
2.942942942942943,-8.44646382775412,-6.712721314062384,29.083399498427198
2.962962962962963,-8.106564018691628,-6.438016469424119,28.634063739998275
2.982982982982983,-7.786151831988288,-6.2494079085145975,28.129407861972687
3.003003003003003,-7.497372690577075,-6.145837736701871,27.591365728864766
3.023023023023023,-7.249616993286575,-6.123116652301058,27.039856071639264
3.043043043043043,-7.050118853065496,-6.174395034909888,26.495137527726087
3.063063063063063,-6.901860036450269,-6.295584283483693,25.967592731550553
3.083083083083083,-6.808350049297458,-6.478886343308956,25.474504212066705
3.103103103103103,-6.770174356097536,-6.719550757709251,25.025785658370392
3.123123123123123,-6.787542584532469,-7.011445577911292,24.634004040654183
3.143143143143143,-6.858746137372745,-7.348170148563292,24.31100085932184
3.163163163163163,-6.982143578323225,-7.724633797768207,24.06530936010488
3.183183183183183,-7.154072190686747,-8.13200261488171,23.909052124528884
3.203203203203203,-7.3707885546445855,-8.561925413423417,23.84976163692463
3.2232232232232234,-7.627546426231985,-9.003978743876347,23.895550395504674
3.2432432432432434,-7.916615228911329,-9.441706150949553,24.052425504274076
3.2632632632632634,-8.231458865607419,-9.861710172144342,24.322133424970396
3.2832832832832834,-8.561386347941228,-10.242685356951348,24.703785080238948
3.3033033033033035,-8.893577081244613,-10.562047420811444,25.187699238185562
3.3233233233233235,-9.219090715633756,-10.80517311579792,25.765011000416635
3.3433433433433435,-9.52226466154526,-10.951548543881158,26.41110794269156
3.3633633633633635,-9.784083117910734,-10.973980941236384,27.10053030925529
3.3833833833833835,-9.991253869465659,-10.869035291849633,27.795447309280387
3.4034034034034035,-10.130887210598955,-10.635061948703413,28.45699855478115
3.4234234234234235,-10.193310672849682,-10.280326971810863,29.04933636396949
3.4434434434434436,-10.172437833156613,-9.825389205599016,29.5367688593485
3.4634634634634636,-10.064430352336394,-9.290559313137186,29.889545433889698
3.4834834834834836,-9.878065665163895,-8.716953472249045,30.094949185138894
3.5035035035035036,-9.618540659567335,-8.13733070534197,30.136959987572435
3.5235235235235236,-9.302355531189896,-7.582876353218458,30.027441597355956
3.5435435435435436,-8.944242364436356,-7.08463061674197,29.774000354083753
3.5635635635635636,-8.564589584703015,-6.661303995381306,29.399507372169612
3.5835835835835836,-8.18547982034184,-6.328588746912349,28.931319156490062
3.6036036036036037,-7.826800305918623,-6.096078366172823,28.39802264773688
3.6236236236236237,-7.499410162122312,-5.957184450720124,27.82315546835323
3.6436436436436437,-7.2143710665124505,-5.907219382145371,27.228413320131185
3.6636636636636637,-6.979573609999068,-5.939473411408396,26.633363407404076
3.6836836836836837,-6.800473257591273,-6.04514706422399,26.0580763120605
3.7037037037037037,-6.67891000234057,-6.220145010305051,25.511349131541415
3.7237237237237237,-6.616727498265647,-6.455772171507486,25.010766618093328
3.7437437437437437,-6.61394729209294,-6.748239212974987,24.5640328257288
3.7637637637637638,-6.66929030940698,-7.089968807504537,24.18662174839974
3.7837837837837838,-6.781247829405247,-7.477068556728764,23.885829829723907
3.803803803803804,-6.9467035989435875,-7.902391688090903,23.674353440578614
3.823823823823824,-7.161686339978297,-8.356813675602156,23.563642941449324
3.843843843843844,-7.421985079962512,-8.830842080069798,23.56191907403597
3.863863863863864,-7.721834076499188,-9.311635125250369,23.677491488933804
3.883883883883884,-8.052586868010275,-9.780358292806158,23.915989786126357
3.903903903903904,-8.405557487030528,-10.219134315325958,24.27756249515672
3.923923923923924,-8.769534513723874,-10.605705997882259,24.759196416338167
3.943943943943944,-9.128681505321595,-10.912073997450241,25.347254874729327
3.963963963963964,-9.473636161558492,-11.124851030978938,26.028329667290606
3.983983983983984,-9.783406533563651,-11.215247938299386,26.770288246687777
4.004004004004004,-10.038581377726205,-11.159901241462205,27.540412778198483
4.024024024024024,-10.22580002471223,-10.962421166007285,28.29178779408739
4.044044044044044,-10.330762485629933,-10.621091309514755,28.98262011925274
4.064064064064064,-10.346246509889713,-10.15898230184091,29.572280716166425
4.084084084084084,-10.26456111997859,-9.595485673369017,30.021498799433054
4.104104104104104,-10.092002477412473,-8.971967194832837,30.311166151845214
4.124124124124124,-9.834799359789448,-8.329255977508184,30.422343136930433
4.1441441441441444,-9.507680857360072,-7.703698269318631,30.35927449493624
4.1641641641641645,-9.12833356722393,-7.131441234147107,30.133431615330355
4.1841841841841845,-8.717289081871238,-6.638001269566051,29.765343173431727
4.2042042042042045,-8.299798572789198,-6.240033829155385,29.28879324573933
4.2242242242242245,-7.898604647309295,-5.9515427202688045,28.732676735980682
4.2442442442442445,-7.527577519086601,-5.7668763492414,28.121191955247934
4.2642642642642645,-7.19945223307576,-5.680323683023656,27.481716047134785
4.2842842842842845,-6.923481238156402,-5.6842111076660355,26.83614996309928
4.3043043043043046,-6.706216210379472,-5.768904370477729,26.2054625520546
4.324324324324325,-6.550059292699489,-5.928849889535768,25.600734871008388
4.344344344344345,-6.457553206766613,-6.155632674283187,25.03813274396291
4.364364364364365,-6.4285264240319835,-6.4431042594461205,24.53035762314784
4.384384384384385,-6.462449654968098,-6.786363166064682,24.087681789939428
4.404404404404405,-6.556952559369741,-7.178782393809558,23.724568340487128
4.424424424424425,-6.7099815581396145,-7.615711675153699,23.449749454899067
4.444444444444445,-6.918013214406116,-8.089734045208436,23.276177075560692
4.464464464464465,-7.176339884702312,-8.590570839610884,23.214997607042616
4.484484484484485,-7.480976026171877,-9.109461898468483,23.274499906978168
4.504504504504505,-7.824452905129507,-9.629679771963847,23.463977694807717
4.524524524524525,-8.197713692969801,-10.130464292678914,23.78852978693926
4.544544544544545,-8.590270390565411,-10.589173967640486,24.247925731343713
4.564564564564565,-8.990315976728327,-10.982360796141622,24.836434596592767
4.584584584584585,-9.380923524806072,-11.280517420716984,25.53665827502311
4.604604604604605,-9.742079956879206,-11.449449471832892,26.32830702926951
4.624624624624625,-10.05479083506371,-11.471664377962018,27.168667092135042
4.644644644644645,-10.300301854381628,-11.329770580936822,28.017637779989112
4.664664664664665,-10.46210672145186,-11.026801190571762,28.822514047409392
4.684684684684685,-10.524914774020225,-10.566662215260356,29.53400188211972
4.704704704704705,-10.48426043869828,-9.984936686554505,30.10839532740437
4.724724724724725,-10.33532463265831,-9.313698712127787,30.504092626907966
4.744744744744745,-10.085263185221272,-8.600140848903678,30.70368121704178
4.764764764764765,-9.750014498098412,-7.893846732601885,30.704614241495857
4.784784784784785,-9.351148483487965,-7.239023884889375,30.51782455372849
4.804804804804805,-8.91297126473004,-6.667742795242774,30.16877750530931
4.824824824824825,-8.459875371650053,-6.200334195453556,29.6887198674329
4.844844844844845,-8.014350105956716,-5.846088537422848,29.110595893277655
4.864864864864865,-7.596145631598096,-5.606532749081938,28.46632106376432
4.884884884884885,-7.220796868266163,-5.475962408018386,27.784507449114724
4.904904904904905,-6.899439187039324,-5.44564126366325,27.0894024618416
4.924924924924925,-6.63963561499115,-5.505910356255721,26.40161052613784
4.944944944944945,-6.445617039177883,-5.64732670641841,25.7381970818791
4.964964964964965,-6.318978192156106,-5.861782028900302,25.113272232428656
4.984984984984985,-6.261669462082703,-6.1413806729378795,24.541644534687574
5.005005005005005,-6.271327031917347,-6.4811809612580396,24.03473704518003
5.025025025025025,-6.346595666718596,-6.875514624248543,23.60489614946872
5.045045045045045,-6.484340273705945,-7.319572740092727,23.264115291314877
5.065065065065065,-6.681646653704884,-7.80821582227645,23.024464105051486
5.085085085085085,-6.934609860706446,-8.332783717113706,22.898039781948906
5.105105105105105,-7.2392215606992325,-8.884320967203175,22.89691253169164
5.125125125125125,-7.589588440504275,-9.448239536090364,23.031409851455894
5.145145145145145,-7.978530859222691,-10.006400710139449,23.310602874241816
5.165165165165165,-8.395156182016025,-10.53397616292493,23.73741311331389
5.185185185185185,-8.827269683281664,-11.004122076218563,24.311866092901464
5.205205205205205,-9.257593436023647,-11.383662586627628,25.020140199084487
5.225225225225225,-9.66812101632428,-11.640626428519198,25.8438993715495
5.245245245245245,-10.036646826767338,-11.744688082133932,26.745196459711273
5.265265265265265,-10.341841708045594,-11.673184409719916,27.681655175359957
5.285285285285285,-10.561967668987995,-11.416283416192659,28.59553501410333
5.305305305305305,-10.680275130785414,-10.980976025881976,29.430735728332312
5.325325325325325,-10.683653134930774,-10.389389096148332,30.129036943189146
5.345345345345345,-10.569863962414738,-9.68316617013298,30.64894148982523
5.365365365365365,-10.340724184988657,-8.910387448010086,30.955337784228984
5.385385385385385,-10.010610021064677,-8.126087014920687,31.041036201602545
5.405405405405405,-9.599446521701532,-7.38149699206712,30.91243361879428
5.425425425425425,-9.13407619705751,-6.719155566589861,30.5941740219148
5.445445445445445,-8.64194695117368,-6.165143253455629,30.12003910541827
5.465465465465465,-8.149541756731715,-5.73572505641107,29.526568172129608
5.485485485485485,-7.680795436562444,-5.432570228627506,28.85201107555722
5.505505505505505,-7.255013892965754,-5.250334410101269,28.1305018386646
5.525525525525525,-6.8836865272148975,-5.1784517624073025,27.387257705773976
5.545545545545545,-6.575785036755071,-5.205754953015739,26.644850674987353
5.565565565565565,-6.335551368486118,-5.32362094900584,25.918243773102425
5.585585585585585,-6.168694690671854,-5.519326797492661,25.229374145818003
5.605605605605605,-6.074811195731157,-5.785437109854604,24.5905477385974
5.625625625625625,-6.05278569762258,-6.115499854542271,24.01389694600949
5.645645645645645,-6.100165988161168,-6.505095501732695,23.51168247396777
5.665665665665665,-6.214677097285871,-6.949765832417569,23.096093687091305
5.685685685685685,-6.393566823346699,-7.4446801609563495,22.780268203834922
5.7057057057057055,-6.633662854125852,-7.983435363711216,22.577679909919425
5.7257257257257255,-6.931184493021472,-8.55762211140963,22.50024035521788
5.7457457457457455,-7.281642377031133,-9.156948746123552,22.559743744394193
5.7657657657657655,-7.677544798492166,-9.76343677767115,22.769185278428225
5.7857857857857855,-8.109159775285127,-10.353642472596976,23.135694631222243
5.8058058058058055,-8.56650063575203,-10.904241731990547,23.662482702065677
5.8258258258258255,-9.0318435118027,-11.37677510399482,24.343689080204804
5.8458458458458455,-9.48763604994187,-11.738727617447518,25.161854614808213
5.865865865865866,-9.915576670776375,-11.958339047927346,26.09496122122761
5.885885885885886,-10.294126039112864,-12.009669062081723,27.100565053815366
5.905905905905906,-10.592211137745196,-11.852388340884092,28.122908073457992
5.925925925925926,-10.789546548481747,-11.487770213561467,29.09693799169955
5.945945945945946,-10.86832572406957,-10.932771691732547,29.956045887656895
5.965965965965966,-10.816433943516872,-10.219936056651118,30.63968604601891
5.985985985985986,-10.63419734045905,-9.403695715542227,31.102947466064542
6.006006006006006,-10.332090909259838,-8.545391651849362,31.32401361967182
6.026026026026026,-9.92999855400195,-7.705012221194866,31.304196424998345
6.046046046046046,-9.453470340578374,-6.935399851996683,31.061174809029705
6.066066066066066,-8.932885329581893,-6.274508095435274,30.63002802278797
6.086086086086086,-8.39816103483685,-5.743425246568339,30.05148670765245
6.106106106106106,-7.876568970236055,-5.350564554881907,29.366717718584233
6.126126126126126,-7.392451991509573,-5.09227028145795,28.61669307767732
6.146146146146146,-6.961486954361063,-4.957715487208816,27.832207547563772
6.166166166166166,-6.594568628016282,-4.933870213968576,27.038785013734966
6.186186186186186,-6.298134039324231,-5.0093347332752955,26.255166467466655
6.206206206206206,-6.0769605258280635,-5.171585768062178,25.500485598098663
6.226226226226226,-5.933811394309588,-5.409248202954226,24.792441774035893
6.246246246246246,-5.866808213424324,-5.715594798553636,24.141496977948314
6.266266266266266,-5.873760502047484,-6.0855362214039115,23.56006925931103
6.286286286286286,-5.952002792617317,-6.514932600047206,23.06036527961212
6.306306306306306,-6.099038523324614,-7.0004694720494385,22.654637844041435
6.326326326326326,-6.311705792053895,-7.536896967358497,22.358328098294056
6.346346346346346,-6.587629407437681,-8.1193677399751,22.182491457999024
6.366366366366366,-6.922079203952702,-8.737099623365634,22.143393396027164
6.386386386386386,-7.310799296373517,-9.379884847976651,22.25181562713032
6.406406406406406,-7.745453646670451,-10.026946190546695,22.522934332570575
6.426426426426427,-8.217165079184094,-10.655860327653718,22.96364731572571
6.446446446446447,-8.712710413116467,-11.234324599502902,23.577687270281253
6.466466466466467,-9.215088503387742,-11.723900684401336,24.359071929481676
6.486486486486487,-9.703448681547131,-12.083563534645892,25.288652623559734
6.506506506506507,-10.15685015840594,-12.281493375109175,26.332958305277494
6.526526526526527,-10.543099203286664,-12.268021925410942,27.442661795662318
6.546546546546547,-10.837034367969814,-12.031940772441638,28.548002555200934
6.566566566566567,-11.014839285748051,-11.568314298091861,29.57887684181071
6.586586586586587,-11.060027353298898,-10.906440294375244,30.46318710127577
6.606606606606607,-10.960765265377008,-10.081522925909779,31.137596727166482
6.626626626626627,-10.723221418070544,-9.165066831070769,31.563278353676
6.646646646646647,-10.35721875195953,-8.220788526697675,31.716036932487235
6.666666666666667,-9.887223492489921,-7.317129141930582,31.60735663258496
6.686686686686687,-9.342853048453877,-6.507201843916319,31.261668831981506
6.706706706706707,-8.762492113986307,-5.832983908826967,30.725173834500257
6.726726726726727,-8.17965022099649,-5.314581804204398,30.045409847569815
6.746746746746747,-7.622963517806521,-4.947825140385752,29.271261703581292
6.766766766766767,-7.11431073016813,-4.723629778526672,28.44167949486651
6.786786786786787,-6.669442559273226,-4.62732507790581,27.588875409224222
6.806806806806807,-6.298429713523013,-4.642832611811451,26.73810756929925
6.826826826826827,-6.006959336313355,-4.7552939190431385,25.9095789252043
6.846846846846847,-5.797051338064934,-4.952005541662821,25.119331374621375
6.866866866866867,-5.668143285531118,-5.2233925663359075,24.380573858399337
6.886886886886887,-5.618351091028662,-5.562854792014162,23.705165154628293
6.906906906906907,-5.645242314178041,-5.966191665519611,23.104645385722876
6.926926926926927,-5.7462542699643215,-6.430029088548013,22.590862511616365
6.946946946946947,-5.918596413968868,-6.952364671754938,22.176574056371912
6.966966966966967,-6.159557421607985,-7.529954854776595,21.875833120569496
6.986986986986987,-6.466304684940988,-8.15832193392699,21.703709621198655
7.007007007007007,-6.835293216872978,-8.82868566282567,21.67672927626001
7.027027027027027,-7.261386693734312,-9.527201543917103,21.811008613828243
7.047047047047047,-7.737769585993301,-10.234568306670464,22.122319851032636
7.067067067067067,-8.25394318462981,-10.922563909655851,22.62101574720587
7.087087087087087,-8.79647736339968,-11.55555437947825,23.31364764217377
7.107107107107107,-9.34583133229672,-12.089392688861995,24.190751608189615
7.127127127127127,-9.879387125423923,-12.475506802188702,25.235026513564005
7.147147147147147,-10.368369364184828,-12.668328229947965,26.400997905686257
7.167167167167167,-10.78253358894862,-12.62379163068221,27.635687992694685
7.187187187187187,-11.09135475151621,-12.320047131948828,28.86228655931779
7.207207207207207,-11.26655628246247,-11.76006673122718,29.99201156163425
7.227227227227227,-11.28684287351077,-10.974012246329522,30.938579194782076
7.247247247247247,-11.144613669368153,-10.022660037745363,31.63201431899508
7.267267267267267,-10.846456772955442,-8.98414039146297,32.03058774867984
7.287287287287287,-10.412971197548599,-7.939902420397257,32.12600813374002
7.307307307307307,-9.872973270539822,-6.965179326482784,31.932647586685
7.327327327327327,-9.264270492747634,-6.115403178351535,31.494179631986515
7.347347347347347,-8.624861786321766,-5.422991855806916,30.862134370226972
7.367367367367367,-7.991222615950864,-4.902908494453571,30.09134911186866
7.387387387387387,-7.3942541724364625,-4.548675555902334,29.233466706862753
7.407407407407407,-6.857536212384177,-4.345646492470893,28.331557051008573
7.4274274274274275,-6.393724648437669,-4.274215841907669,27.415194594502317
7.4474474474474475,-6.010900745477214,-4.31733666932009,26.506798378833455
7.4674674674674675,-5.713831511656005,-4.458262767460169,25.625845412965923
7.4874874874874875,-5.505644454331201,-4.680778768154733,24.79152269178388
7.5075075075075075,-5.383279650974331,-4.976617245458529,24.013218354966774
7.5275275275275275,-5.3435374275564325,-5.340051391571443,23.302493608755725
7.5475475475475475,-5.382661455415963,-5.76741156675816,22.670550155038665
7.5675675675675675,-5.497886760506389,-6.257506353688097,22.128928275972466
7.587587587587588,-5.686209905267767,-6.808399081433888,21.693280295030764
7.607607607607608,-5.946153252439777,-7.418757565798459,21.374859062848913
7.627627627627628,-6.2747259257027075,-8.083268829995855,21.192376576269357
7.647647647647648,-6.669480750185145,-8.79682365903306,21.15910496297804
7.667667667667668,-7.124089745030043,-9.542304908364274,21.298987184804595
7.687687687687688,-7.63402274407143,-10.306637551785304,21.623149497474262
7.707707707707708,-8.188470991348526,-11.05795388166173,22.149631720102086
7.727727727727728,-8.773336182177031,-11.75587931419731,22.886969387589446
7.747747747747748,-9.368389717049691,-12.350470480294865,23.830214053559057
7.767767767767768,-9.95404396277274,-12.800657905667933,24.960970811486078
7.787787787787788,-10.494808164908227,-13.03535693706603,26.24060648412442
7.807807807807808,-10.955934311599869,-13.010483891504322,27.599299828860236
7.827827827827828,-11.30330510829434,-12.695535677044544,28.955424486759277
7.847847847847848,-11.505067558493707,-12.093673671865801,30.208207507162584
7.867867867867868,-11.537862826846938,-11.232950248808827,31.264811944537882
7.887887887887888,-11.391089069627496,-10.183283646371383,32.040221852157245
7.907907907907908,-11.072120339235298,-9.031588246027383,32.49107270701254
7.927927927927928,-10.598013515352674,-7.8720852629568805,32.59549542217769
7.947947947947948,-10.00409657855163,-6.789756852833163,32.38121774461838
7.967967967967968,-9.330304077121518,-5.857565561704986,31.88690649573095
7.987987987987988,-8.626981590294658,-5.108319571059211,31.186191079759595
8.008008008008009,-7.93322177031828,-4.550907452283738,30.34145943169102
8.028028028028029,-7.2811750971929134,-4.1760603792642454,29.407813400164066
8.048048048048049,-6.694828019732866,-3.9645623833979733,28.430059104111944
8.068068068068069,-6.189961952540002,-3.893528628208162,27.442251802334113
8.088088088088089,-5.775558786543883,-3.940111698959852,26.46982890017868
8.108108108108109,-5.4546482748047485,-4.084622275796993,25.53092551657535
